model_id,model_type,params,threshold,random_state,min_samples_split,criterion,max_features,max_depth,roc_auc_avg,roc_auc_std,accuracy_avg,accuracy_std,precision_avg,precision_std,recall_avg,recall_std
DT_paramset-20,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 20}",0.6,1,5,gini,sqrt,20,0.82512851155,0.13198087737,0.797891675754,0.0873179035451,0.768097772521,0.107001640001,0.869130291005,0.0829709375501
DT_paramset-20,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 20}",0.7,1,5,gini,sqrt,20,0.82512851155,0.13198087737,0.759723736823,0.139942778647,0.760083324047,0.150657783147,0.737185846561,0.162420459666
DT_paramset-20,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 20}",0.8,1,5,gini,sqrt,20,0.82512851155,0.13198087737,0.749698674166,0.131258173841,0.76801066954,0.155469924488,0.700727513228,0.120135696202
DT_paramset-20,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 20}",0.9,1,5,gini,sqrt,20,0.82512851155,0.13198087737,0.727142283189,0.121474108954,0.772413185264,0.15891991394,0.643435846561,0.130926752225
DT_paramset-21,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 20}",0.5,1,10,gini,sqrt,20,0.792752185415,0.104052894904,0.79538541009,0.0847893141251,0.769430766022,0.107110079121,0.858713624339,0.058293872715
DT_paramset-21,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 20}",0.6,1,10,gini,sqrt,20,0.792752185415,0.104052894904,0.800397941418,0.0899151279792,0.78175790324,0.115856233348,0.853505291005,0.065263633226
DT_paramset-21,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 20}",0.7,1,10,gini,sqrt,20,0.792752185415,0.104052894904,0.754711205495,0.135484662627,0.769398474207,0.156379815948,0.711144179894,0.131543580986
DT_paramset-21,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 20}",0.8,1,10,gini,sqrt,20,0.792752185415,0.104052894904,0.754711205495,0.135484662627,0.769398474207,0.156379815948,0.711144179894,0.131543580986
DT_paramset-21,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 20}",0.9,1,10,gini,sqrt,20,0.792752185415,0.104052894904,0.677016969906,0.0821487322889,0.751088381852,0.148498944171,0.539269179894,0.0191388706735
DT_paramset-22,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.5,1,2,gini,log2,20,0.687133790714,0.132789905147,0.707092157876,0.11328874684,0.714619883041,0.133583816222,0.658978174603,0.10549453627
DT_paramset-22,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.6,1,2,gini,log2,20,0.687133790714,0.132789905147,0.704585892211,0.113185003286,0.718155236576,0.133731468298,0.643353174603,0.105897840579
DT_paramset-22,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.7,1,2,gini,log2,20,0.687133790714,0.132789905147,0.704585892211,0.113185003286,0.72101401302,0.133987240265,0.63814484127,0.107050385397
DT_paramset-22,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.8,1,2,gini,log2,20,0.687133790714,0.132789905147,0.611854062638,0.067114705256,0.695283018868,0.106016358999,0.41939484127,0.211079139351
DT_paramset-22,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.9,1,2,gini,log2,20,0.687133790714,0.132789905147,0.611854062638,0.067114705256,0.695283018868,0.106016358999,0.41939484127,0.211079139351
DT_paramset-23,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.5,1,5,gini,log2,20,0.794722674698,0.173700217938,0.76974879948,0.144860230977,0.716512719875,0.11999344847,0.836226851852,0.198567062693
DT_paramset-23,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.6,1,5,gini,log2,20,0.794722674698,0.173700217938,0.78247144579,0.127016138671,0.748496240602,0.106279110844,0.799603174603,0.195432416261
DT_paramset-23,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.7,1,5,gini,log2,20,0.794722674698,0.173700217938,0.78247144579,0.127016138671,0.751857585139,0.109326143638,0.79439484127,0.192287331746
DT_paramset-23,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.8,1,5,gini,log2,20,0.794722674698,0.173700217938,0.684727084888,0.138469349984,0.780610021786,0.12855101318,0.518353174603,0.318967312259
DT_paramset-23,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.9,1,5,gini,log2,20,0.794722674698,0.173700217938,0.684727084888,0.138469349984,0.780610021786,0.12855101318,0.518353174603,0.318967312259
DT_paramset-24,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.5,1,10,gini,log2,20,0.689119503478,0.16543379726,0.702232680939,0.112130130473,0.68422576872,0.0917098266886,0.679811507937,0.173529955521
DT_paramset-24,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.6,1,10,gini,log2,20,0.689119503478,0.16543379726,0.699726415275,0.113255544375,0.688057186345,0.0906499904084,0.658978174603,0.185920943368
DT_paramset-24,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.7,1,10,gini,log2,20,0.689119503478,0.16543379726,0.704777210201,0.11928308587,0.701632986324,0.0963151760716,0.643353174603,0.197601578661
DT_paramset-24,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.8,1,10,gini,log2,20,0.689119503478,0.16543379726,0.607032849299,0.0247169811313,0.757971014493,0.173780142457,0.377728174603,0.179429499796
DT_paramset-24,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 20}",0.9,1,10,gini,log2,20,0.689119503478,0.16543379726,0.607032849299,0.0247169811313,0.757971014493,0.173780142457,0.377728174603,0.179429499796
DT_paramset-25,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.5,1,2,gini,sqrt,30,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-25,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.6,1,2,gini,sqrt,30,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-25,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.7,1,2,gini,sqrt,30,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-25,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.8,1,2,gini,sqrt,30,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-25,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.9,1,2,gini,sqrt,30,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-26,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.5,1,5,gini,sqrt,30,0.825112230883,0.104081866725,0.800321414223,0.0967466793497,0.765524944155,0.118459092488,0.879298941799,0.0636936868377
DT_paramset-26,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.6,1,5,gini,sqrt,30,0.825112230883,0.104081866725,0.812891006141,0.0998449088129,0.786502463054,0.123635479219,0.874090608466,0.0669435634865
DT_paramset-26,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.7,1,5,gini,sqrt,30,0.825112230883,0.104081866725,0.790258087968,0.0977248995024,0.792940794953,0.129067830898,0.800843253968,0.09956594056
DT_paramset-26,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.8,1,5,gini,sqrt,30,0.825112230883,0.104081866725,0.772599437525,0.0990599435478,0.796653177328,0.1385995454,0.743220899471,0.0600670800664
DT_paramset-26,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.9,1,5,gini,sqrt,30,0.825112230883,0.104081866725,0.772599437525,0.0990599435478,0.796653177328,0.1385995454,0.743220899471,0.0600670800664
DT_paramset-27,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.5,1,10,gini,sqrt,30,0.802346255531,0.103379525847,0.79538541009,0.0847893141251,0.766256162847,0.105007266615,0.863921957672,0.064112089849
DT_paramset-27,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.6,1,10,gini,sqrt,30,0.802346255531,0.103379525847,0.800397941418,0.0899151279792,0.783608531132,0.113240113882,0.842923280423,0.0637995089886
DT_paramset-27,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.7,1,10,gini,sqrt,30,0.802346255531,0.103379525847,0.780156498116,0.09995338013,0.789305477985,0.128249272059,0.769345238095,0.0641867762684
DT_paramset-27,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.8,1,10,gini,sqrt,30,0.802346255531,0.103379525847,0.767433851805,0.117684555252,0.779839490258,0.141624538092,0.74289021164,0.0918307215216
DT_paramset-27,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 30}",0.9,1,10,gini,sqrt,30,0.802346255531,0.103379525847,0.689739616216,0.0649532717734,0.761529397903,0.134302462041,0.57101521164,0.0490730323072
DT_paramset-28,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.5,1,2,gini,log2,30,0.853551067166,0.0205819551119,0.868985440701,0.00762262348088,0.864863742107,0.0190071065707,0.863673941799,0.0278075335871
DT_paramset-28,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.6,1,2,gini,log2,30,0.853551067166,0.0205819551119,0.868985440701,0.00762262348088,0.864863742107,0.0190071065707,0.863673941799,0.0278075335871
DT_paramset-28,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.7,1,2,gini,log2,30,0.853551067166,0.0205819551119,0.835906560294,0.0516650609014,0.858957219251,0.0153694869527,0.789599867725,0.131976815144
DT_paramset-28,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.8,1,2,gini,log2,30,0.853551067166,0.0205819551119,0.835906560294,0.0516650609014,0.858957219251,0.0153694869527,0.789599867725,0.131976815144
DT_paramset-28,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.9,1,2,gini,log2,30,0.853551067166,0.0205819551119,0.795806309667,0.0487149176708,0.849899248237,0.010473047358,0.701058201058,0.13406786758
DT_paramset-29,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.5,1,5,gini,log2,30,0.898083976948,0.0218048201145,0.848935315388,0.0380798453787,0.829727411097,0.0635873236098,0.87392526455,0.0722205680071
DT_paramset-29,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.6,1,5,gini,log2,30,0.898083976948,0.0218048201145,0.841416518395,0.0369369889002,0.838993344963,0.0625867453178,0.837466931217,0.0401368735987
DT_paramset-29,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.7,1,5,gini,log2,30,0.898083976948,0.0218048201145,0.836403987067,0.0332593105226,0.837462537463,0.0623362214542,0.82705026455,0.0268425547377
DT_paramset-29,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.8,1,5,gini,log2,30,0.898083976948,0.0218048201145,0.841186936808,0.0175194846187,0.878108629722,0.0392103951384,0.784722222222,0.0844471285209
DT_paramset-29,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.9,1,5,gini,log2,30,0.898083976948,0.0218048201145,0.796074154853,0.0601333045936,0.895245726496,0.0364315456048,0.659722222222,0.165923545861
DT_paramset-30,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.5,1,10,gini,log2,30,0.866866432563,0.0201415703906,0.821098547896,0.031834980046,0.813523338221,0.0417985073234,0.816716269841,0.0198009262462
DT_paramset-30,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.6,1,10,gini,log2,30,0.866866432563,0.0201415703906,0.828617344889,0.025514088481,0.829171624361,0.0309850919031,0.811507936508,0.0255540612547
DT_paramset-30,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.7,1,10,gini,log2,30,0.866866432563,0.0201415703906,0.833706403413,0.0224661905635,0.837740172748,0.0235254242472,0.811507936508,0.0255540612547
DT_paramset-30,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.8,1,10,gini,log2,30,0.866866432563,0.0201415703906,0.818439227841,0.035415094185,0.839187650002,0.0226660500328,0.76917989418,0.0663649365493
DT_paramset-30,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 30}",0.9,1,10,gini,log2,30,0.866866432563,0.0201415703906,0.773173391494,0.0278608788944,0.853527074019,0.0339857985234,0.643683862434,0.0977994933075
DT_paramset-31,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.5,1,2,gini,sqrt,40,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-31,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.6,1,2,gini,sqrt,40,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-31,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.7,1,2,gini,sqrt,40,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-31,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.8,1,2,gini,sqrt,40,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-31,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.9,1,2,gini,sqrt,40,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-32,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.5,1,5,gini,sqrt,40,0.825112230883,0.104081866725,0.800321414223,0.0967466793497,0.765524944155,0.118459092488,0.879298941799,0.0636936868377
DT_paramset-32,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.6,1,5,gini,sqrt,40,0.825112230883,0.104081866725,0.812891006141,0.0998449088129,0.786502463054,0.123635479219,0.874090608466,0.0669435634865
DT_paramset-32,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.7,1,5,gini,sqrt,40,0.825112230883,0.104081866725,0.790258087968,0.0977248995024,0.792940794953,0.129067830898,0.800843253968,0.09956594056
DT_paramset-32,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.8,1,5,gini,sqrt,40,0.825112230883,0.104081866725,0.772599437525,0.0990599435478,0.796653177328,0.1385995454,0.743220899471,0.0600670800664
DT_paramset-32,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.9,1,5,gini,sqrt,40,0.825112230883,0.104081866725,0.772599437525,0.0990599435478,0.796653177328,0.1385995454,0.743220899471,0.0600670800664
DT_paramset-33,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.5,1,10,gini,sqrt,40,0.802346255531,0.103379525847,0.79538541009,0.0847893141251,0.766256162847,0.105007266615,0.863921957672,0.064112089849
DT_paramset-33,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.6,1,10,gini,sqrt,40,0.802346255531,0.103379525847,0.800397941418,0.0899151279792,0.783608531132,0.113240113882,0.842923280423,0.0637995089886
DT_paramset-33,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.7,1,10,gini,sqrt,40,0.802346255531,0.103379525847,0.780156498116,0.09995338013,0.789305477985,0.128249272059,0.769345238095,0.0641867762684
DT_paramset-33,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.8,1,10,gini,sqrt,40,0.802346255531,0.103379525847,0.767433851805,0.117684555252,0.779839490258,0.141624538092,0.74289021164,0.0918307215216
DT_paramset-33,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 40}",0.9,1,10,gini,sqrt,40,0.802346255531,0.103379525847,0.689739616216,0.0649532717734,0.761529397903,0.134302462041,0.57101521164,0.0490730323072
DT_paramset-34,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.5,1,2,gini,log2,40,0.83185327271,0.0309457792053,0.846161204538,0.0261635867305,0.831057251835,0.0178949050779,0.853091931217,0.0425125219405
DT_paramset-34,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.6,1,2,gini,log2,40,0.83185327271,0.0309457792053,0.846161204538,0.0261635867305,0.831057251835,0.0178949050779,0.853091931217,0.0425125219405
DT_paramset-34,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.7,1,2,gini,log2,40,0.83185327271,0.0309457792053,0.846161204538,0.0261635867305,0.831057251835,0.0178949050779,0.853091931217,0.0425125219405
DT_paramset-34,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.8,1,2,gini,log2,40,0.83185327271,0.0309457792053,0.846161204538,0.0261635867305,0.831057251835,0.0178949050779,0.853091931217,0.0425125219405
DT_paramset-34,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.9,1,2,gini,log2,40,0.83185327271,0.0309457792053,0.846161204538,0.0261635867305,0.831057251835,0.0178949050779,0.853091931217,0.0425125219405
DT_paramset-35,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.5,1,5,gini,log2,40,0.907813049737,0.00525129117719,0.869023704299,0.015371325977,0.829953703704,0.0101912860516,0.916335978836,0.05298698524
DT_paramset-35,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.6,1,5,gini,log2,40,0.907813049737,0.00525129117719,0.869176758691,0.0270999619333,0.860026982025,0.0221870669556,0.869295634921,0.040573153099
DT_paramset-35,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.7,1,5,gini,log2,40,0.907813049737,0.00525129117719,0.864164227362,0.0274690129516,0.858496174524,0.0229208781372,0.858878968254,0.0376673979563
DT_paramset-35,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.8,1,5,gini,log2,40,0.907813049737,0.00525129117719,0.816315598156,0.0562032992626,0.875118708452,0.0251168682914,0.722800925926,0.13948319991
DT_paramset-35,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.9,1,5,gini,log2,40,0.907813049737,0.00525129117719,0.816315598156,0.0562032992626,0.875118708452,0.0251168682914,0.722800925926,0.13948319991
DT_paramset-36,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.5,1,10,gini,log2,40,0.893764314301,0.0418890019023,0.85903690524,0.0508846583544,0.829528158295,0.0497763843162,0.890376984127,0.0672786199791
DT_paramset-36,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.6,1,10,gini,log2,40,0.893764314301,0.0418890019023,0.848820524594,0.0343759938037,0.839706886853,0.0362759215342,0.848296957672,0.0479513033405
DT_paramset-36,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.7,1,10,gini,log2,40,0.893764314301,0.0418890019023,0.851365053856,0.0338853380011,0.843730884512,0.0331629082168,0.848296957672,0.0479513033405
DT_paramset-36,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.8,1,10,gini,log2,40,0.893764314301,0.0418890019023,0.798503893321,0.0124628068703,0.850403426281,0.040053143615,0.712218915344,0.074129321889
DT_paramset-36,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'log2', 'max_depth': 40}",0.9,1,10,gini,log2,40,0.893764314301,0.0418890019023,0.757791425128,0.0567820254723,0.871845921407,0.0376242024933,0.590525793651,0.163963441837
DT_paramset-37,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.5,1,2,gini,sqrt,50,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-37,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.6,1,2,gini,sqrt,50,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-37,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.7,1,2,gini,sqrt,50,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-37,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.8,1,2,gini,sqrt,50,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-37,DT,"{'random_state': 1, 'min_samples_split': 2, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.9,1,2,gini,sqrt,50,0.768526235977,0.0614881457098,0.767854751382,0.0634829126469,0.765571083506,0.0967634572061,0.785631613757,0.103455689152
DT_paramset-38,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.5,1,5,gini,sqrt,50,0.825112230883,0.104081866725,0.800321414223,0.0967466793497,0.765524944155,0.118459092488,0.879298941799,0.0636936868377
DT_paramset-38,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.6,1,5,gini,sqrt,50,0.825112230883,0.104081866725,0.812891006141,0.0998449088129,0.786502463054,0.123635479219,0.874090608466,0.0669435634865
DT_paramset-38,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.7,1,5,gini,sqrt,50,0.825112230883,0.104081866725,0.790258087968,0.0977248995024,0.792940794953,0.129067830898,0.800843253968,0.09956594056
DT_paramset-38,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.8,1,5,gini,sqrt,50,0.825112230883,0.104081866725,0.772599437525,0.0990599435478,0.796653177328,0.1385995454,0.743220899471,0.0600670800664
DT_paramset-38,DT,"{'random_state': 1, 'min_samples_split': 5, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.9,1,5,gini,sqrt,50,0.825112230883,0.104081866725,0.772599437525,0.0990599435478,0.796653177328,0.1385995454,0.743220899471,0.0600670800664
DT_paramset-39,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.5,1,10,gini,sqrt,50,0.802346255531,0.103379525847,0.79538541009,0.0847893141251,0.766256162847,0.105007266615,0.863921957672,0.064112089849
DT_paramset-39,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.6,1,10,gini,sqrt,50,0.802346255531,0.103379525847,0.800397941418,0.0899151279792,0.783608531132,0.113240113882,0.842923280423,0.0637995089886
DT_paramset-39,DT,"{'random_state': 1, 'min_samples_split': 10, 'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 50}",0.7,1,10,gini,sqrt,50,0.802346255531,0.103379525847,0.780156498116,0.09995338013,0.789305477985,0.128249272059,0.769345238095,0.0641867762684
