model_id,model_type,params,threshold,min_samples_split,random_state,max_features,n_estimators,max_depth,roc_auc_avg,roc_auc_std,accuracy_avg,accuracy_std,precision_avg,precision_std,recall_avg,recall_std
RF_paramset-14,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 10, 'max_depth': 10}",0.6,2,1,log2,10,10,0.896411402725,0.0303297668706,0.780424343301,0.0613421626343,0.843075474431,0.0453673880116,0.664021164021,0.122259890762
RF_paramset-14,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 10, 'max_depth': 10}",0.7,2,1,log2,10,10,0.896411402725,0.0303297668706,0.61420727391,0.0674186625226,0.847222222222,0.137492985231,0.229497354497,0.15554917225
RF_paramset-14,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 10, 'max_depth': 10}",0.8,2,1,log2,10,10,0.896411402725,0.0303297668706,0.526411448468,0.0105661930983,0.266666666667,0.377123616633,0.0208333333333,0.0294627825494
RF_paramset-14,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 10, 'max_depth': 10}",0.9,2,1,log2,10,10,0.896411402725,0.0303297668706,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
RF_paramset-15,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 100, 'max_depth': 10}",0.5,2,1,log2,100,10,0.92263807697,0.0259423664549,0.861428380111,0.0310340661007,0.835957626098,0.0179652495209,0.884755291005,0.0517017759273
RF_paramset-15,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 100, 'max_depth': 10}",0.6,2,1,log2,100,10,0.92263807697,0.0259423664549,0.78338977214,0.0798337304336,0.865483476132,0.0538224556038,0.643849206349,0.154094319708
RF_paramset-15,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 100, 'max_depth': 10}",0.7,2,1,log2,100,10,0.92263807697,0.0259423664549,0.579463926993,0.0190533700176,0.919047619048,0.0598562147142,0.136326058201,0.0331478469517
RF_paramset-15,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 100, 'max_depth': 10}",0.8,2,1,log2,100,10,0.92263807697,0.0259423664549,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
RF_paramset-15,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 100, 'max_depth': 10}",0.9,2,1,log2,100,10,0.92263807697,0.0259423664549,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
RF_paramset-16,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1000, 'max_depth': 10}",0.5,2,1,log2,1000,10,0.928005093946,0.0202566271274,0.879048766956,0.0165663925305,0.84903378605,0.0144693506632,0.910796957672,0.0328620771771
RF_paramset-16,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1000, 'max_depth': 10}",0.6,2,1,log2,1000,10,0.928005093946,0.0202566271274,0.783351508542,0.0522889881101,0.891343399148,0.0461910523155,0.622933201058,0.0840941656676
RF_paramset-16,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1000, 'max_depth': 10}",0.7,2,1,log2,1000,10,0.928005093946,0.0202566271274,0.599896688286,0.0626316601334,0.957729468599,0.0340314077382,0.178902116402,0.136274635469
RF_paramset-16,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1000, 'max_depth': 10}",0.8,2,1,log2,1000,10,0.928005093946,0.0202566271274,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
RF_paramset-16,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1000, 'max_depth': 10}",0.9,2,1,log2,1000,10,0.928005093946,0.0202566271274,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
