model_id,model_type,params,split,threshold,roc_auc,accuracy,precision,recall
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",3,0.8,0.854808590103,0.671755725191,0.777777777778,0.444444444444
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",3,0.9,0.854808590103,0.511450381679,0.4,0.031746031746
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",1,0.5,0.931385869565,0.902255639098,0.849315068493,0.96875
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",1,0.6,0.931385869565,0.887218045113,0.855072463768,0.921875
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",1,0.7,0.931385869565,0.857142857143,0.909090909091,0.78125
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",1,0.8,0.931385869565,0.639097744361,0.863636363636,0.296875
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",1,0.9,0.931385869565,0.518796992481,0.0,0.0
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",2,0.5,0.882472826087,0.872180451128,0.821917808219,0.9375
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",2,0.6,0.882472826087,0.834586466165,0.818181818182,0.84375
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",2,0.7,0.882472826087,0.781954887218,0.843137254902,0.671875
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",2,0.8,0.882472826087,0.593984962406,0.727272727273,0.25
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",2,0.9,0.882472826087,0.526315789474,1.0,0.015625
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",3,0.5,0.840336134454,0.847328244275,0.811594202899,0.888888888889
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",3,0.6,0.840336134454,0.801526717557,0.793650793651,0.793650793651
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",3,0.7,0.840336134454,0.778625954198,0.803571428571,0.714285714286
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",3,0.8,0.840336134454,0.610687022901,0.7,0.333333333333
LR_paramset-7,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l1'}",3,0.9,0.840336134454,0.503816793893,0.333333333333,0.031746031746
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,0.5,0.940670289855,0.90977443609,0.851351351351,0.984375
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,0.6,0.940670289855,0.902255639098,0.849315068493,0.96875
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,0.7,0.940670289855,0.864661654135,0.848484848485,0.875
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,0.8,0.940670289855,0.804511278195,0.865384615385,0.703125
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,0.9,0.940670289855,0.684210526316,0.958333333333,0.359375
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,0.5,0.910552536232,0.84962406015,0.805555555556,0.90625
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,0.6,0.910552536232,0.81954887218,0.822580645161,0.796875
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,0.7,0.910552536232,0.796992481203,0.849056603774,0.703125
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,0.8,0.910552536232,0.721804511278,0.864864864865,0.5
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,0.9,0.910552536232,0.609022556391,0.928571428571,0.203125
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,0.5,0.901493930906,0.839694656489,0.818181818182,0.857142857143
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,0.6,0.901493930906,0.824427480916,0.833333333333,0.793650793651
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,0.7,0.901493930906,0.778625954198,0.854166666667,0.650793650794
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,0.8,0.901493930906,0.740458015267,0.914285714286,0.507936507937
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,0.9,0.901493930906,0.557251908397,0.777777777778,0.111111111111
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,0.5,0.939538043478,0.902255639098,0.849315068493,0.96875
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,0.6,0.939538043478,0.90977443609,0.861111111111,0.96875
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,0.7,0.939538043478,0.87969924812,0.852941176471,0.90625
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,0.8,0.939538043478,0.827067669173,0.859649122807,0.765625
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,0.9,0.939538043478,0.729323308271,0.9375,0.46875
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,0.5,0.909873188406,0.84962406015,0.814285714286,0.890625
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,0.6,0.909873188406,0.804511278195,0.806451612903,0.78125
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,0.7,0.909873188406,0.804511278195,0.865384615385,0.703125
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,0.8,0.909873188406,0.751879699248,0.878048780488,0.5625
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,0.9,0.909873188406,0.639097744361,0.9,0.28125
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,0.5,0.910597572362,0.824427480916,0.8125,0.825396825397
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,0.6,0.910597572362,0.81679389313,0.854545454545,0.746031746032
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,0.7,0.910597572362,0.801526717557,0.893617021277,0.666666666667
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,0.8,0.910597572362,0.748091603053,0.916666666667,0.52380952381
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,0.9,0.910597572362,0.587786259542,0.909090909091,0.15873015873
